run_number,method,parameters,accuracy,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_macro avg,recall_class_macro avg,f1_class_macro avg,support_class_macro avg,precision_class_weighted avg,recall_class_weighted avg,f1_class_weighted avg,support_class_weighted avg
1,Logistic Regression,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.4743816254416961,0.4696969696969697,0.5636363636363636,0.512396694214876,220.0,0.41150442477876104,0.42660550458715596,0.4189189189189189,218.0,0.4433497536945813,0.47619047619047616,0.45918367346938777,189.0,0.5,0.4031413612565445,0.4463768115942029,191.0,0.6067415730337079,0.3724137931034483,0.46153846153846156,145.0,0.5051020408163265,0.5857988165680473,0.5424657534246575,169.0,0.48939912700339105,0.47129771922367264,0.4734800521934175,1132.0,0.4820443236494929,0.4743816254416961,0.4723454696145301,1132.0
1,XGBoost,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.5114840989399293,0.5,0.6181818181818182,0.5528455284552846,220.0,0.4628099173553719,0.5137614678899083,0.48695652173913045,218.0,0.5606936416184971,0.5132275132275133,0.5359116022099447,189.0,0.5481927710843374,0.47643979057591623,0.5098039215686274,191.0,0.5652173913043478,0.2689655172413793,0.3644859813084112,145.0,0.49523809523809526,0.6153846153846154,0.5488126649076517,169.0,0.5220253027667748,0.5009934537501918,0.4998027033648416,1132.0,0.5187457944883781,0.5114840989399293,0.5053376214626265,1132.0
1,Stacking,"{'final_estimator__C': 0.1, 'final_estimator__max_iter': 1000, 'logistic__C': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'xgboost__learning_rate': 0.1, 'xgboost__max_depth': 5, 'xgboost__n_estimators': 100}",0.5114840989399293,0.5254901960784314,0.6090909090909091,0.5642105263157895,220.0,0.4367816091954023,0.5229357798165137,0.4759916492693111,218.0,0.5476190476190477,0.48677248677248675,0.5154061624649859,189.0,0.5421686746987951,0.4712041884816754,0.5042016806722689,191.0,0.6229508196721312,0.2620689655172414,0.36893203883495146,145.0,0.502262443438914,0.6568047337278107,0.5692307692307692,169.0,0.5295454651171202,0.5014795105677728,0.49966213779801266,1132.0,0.5239316895785848,0.5114840989399293,0.5046836808087785,1132.0
